Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
11:11:23.426387,35308.000000,19687.000000,31057.000000,32823.000000,1138.000000,794.000000
11:11:23.426517,35264.000000,19717.000000,30997.000000,32860.000000,1141.000000,794.000000
11:11:23.443956,35228.000000,19692.000000,31040.000000,32785.000000,1141.000000,794.000000
11:11:23.444236,35244.000000,19737.000000,31031.000000,32748.000000,1140.000000,792.000000
11:11:23.444517,35212.000000,19713.000000,31090.000000,32884.000000,1140.000000,792.000000
11:11:23.444770,35174.000000,19692.000000,31069.000000,32865.000000,1141.000000,794.000000
11:11:23.448478,35097.000000,19719.000000,31015.000000,32727.000000,1141.000000,794.000000
11:11:23.448673,35044.000000,19709.000000,31058.000000,32647.000000,1140.000000,794.000000
11:11:23.448753,35068.000000,19687.000000,31018.000000,32642.000000,1140.000000,794.000000
11:11:23.448871,35100.000000,19702.000000,31106.000000,32604.000000,1140.000000,794.000000
11:11:23.448936,35100.000000,19695.000000,31073.000000,32647.000000,1140.000000,794.000000
11:11:23.449122,35153.000000,19696.000000,31005.000000,32711.000000,1140.000000,795.000000
11:11:23.449199,35212.000000,19709.000000,31045.000000,32800.000000,1140.000000,795.000000
11:11:23.449305,35206.000000,19697.000000,31033.000000,32785.000000,1137.000000,793.000000
11:11:23.449405,35161.000000,19745.000000,30951.000000,32694.000000,1137.000000,793.000000
11:11:23.457281,35112.000000,19711.000000,31124.000000,32775.000000,1139.000000,792.000000
11:11:23.457356,35072.000000,19687.000000,31056.000000,32838.000000,1139.000000,792.000000
11:11:23.457399,35009.000000,19724.000000,31068.000000,32719.000000,1141.000000,793.000000
11:11:23.457519,34944.000000,19695.000000,31031.000000,32807.000000,1141.000000,793.000000
11:11:23.457571,34876.000000,19740.000000,31031.000000,32748.000000,1140.000000,792.000000
11:11:23.457649,34740.000000,19711.000000,31081.000000,32839.000000,1140.000000,792.000000
11:11:23.457761,34622.000000,19693.000000,30927.000000,32818.000000,1138.000000,795.000000
11:11:23.457835,34532.000000,19705.000000,31121.000000,32839.000000,1138.000000,795.000000
11:11:23.457930,34472.000000,19685.000000,31094.000000,32719.000000,1139.000000,795.000000
11:11:23.457994,34433.000000,19711.000000,31044.000000,32805.000000,1139.000000,795.000000
11:11:23.458093,34396.000000,19686.000000,31021.000000,32749.000000,1140.000000,794.000000
11:11:23.458192,34364.000000,19717.000000,31070.000000,32615.000000,1140.000000,794.000000
11:11:23.459350,34340.000000,19695.000000,31007.000000,32677.000000,1141.000000,794.000000
11:11:23.459398,34320.000000,19708.000000,31040.000000,32663.000000,1141.000000,794.000000
11:11:23.459439,34288.000000,19690.000000,31064.000000,32725.000000,1140.000000,795.000000
11:11:23.459489,34284.000000,19697.000000,31019.000000,32815.000000,1140.000000,795.000000
11:11:23.464651,34220.000000,19697.000000,31004.000000,32623.000000,1140.000000,794.000000
11:11:23.464820,34124.000000,19703.000000,31005.000000,32661.000000,1140.000000,794.000000
11:11:23.464924,34016.000000,19692.000000,31074.000000,32673.000000,1138.000000,794.000000
11:11:23.464988,33904.000000,19709.000000,31061.000000,32775.000000,1138.000000,794.000000
11:11:23.465088,33780.000000,19692.000000,31013.000000,32767.000000,1139.000000,793.000000
11:11:23.465190,33668.000000,19716.000000,31028.000000,32879.000000,1139.000000,793.000000
11:11:23.465250,33540.000000,19693.000000,31020.000000,32804.000000,1140.000000,792.000000
11:11:23.466846,33432.000000,19720.000000,30989.000000,32660.000000,1140.000000,792.000000
11:11:23.466899,33336.000000,19706.000000,31018.000000,32750.000000,1139.000000,795.000000
11:11:23.466935,33176.000000,19732.000000,30953.000000,32792.000000,1139.000000,795.000000
11:11:23.466968,33061.000000,19697.000000,31118.000000,32792.000000,1138.000000,793.000000
11:11:23.467009,33008.000000,19725.000000,30913.000000,32758.000000,1138.000000,793.000000
11:11:23.470618,32948.000000,19686.000000,31012.000000,32745.000000,1139.000000,795.000000
11:11:23.470788,32900.000000,19706.000000,30962.000000,32615.000000,1139.000000,795.000000
11:11:23.470893,32860.000000,19687.000000,31102.000000,32673.000000,1140.000000,793.000000
11:11:23.478525,32805.000000,19704.000000,30912.000000,32724.000000,1140.000000,793.000000
11:11:23.478634,32756.000000,19698.000000,31047.000000,32772.000000,1139.000000,792.000000
11:11:23.478753,32661.000000,19716.000000,30938.000000,32890.000000,1139.000000,792.000000
11:11:23.478829,32514.000000,19685.000000,31099.000000,32845.000000,1140.000000,793.000000
11:11:23.478932,32384.000000,19719.000000,30915.000000,32681.000000,1140.000000,793.000000
11:11:23.479003,32265.000000,19691.000000,30999.000000,32727.000000,1140.000000,793.000000
11:11:23.479096,32136.000000,19718.000000,31014.000000,32697.000000,1140.000000,793.000000
11:11:23.479194,32012.000000,19687.000000,30991.000000,32743.000000,1143.000000,794.000000
11:11:23.479266,31906.000000,19705.000000,31033.000000,32756.000000,1143.000000,794.000000
11:11:23.481806,31820.000000,19697.000000,31063.000000,32830.000000,1140.000000,794.000000
11:11:23.481888,31692.000000,19711.000000,31089.000000,32830.000000,1140.000000,794.000000
11:11:23.481995,31576.000000,19687.000000,31079.000000,32678.000000,1140.000000,795.000000
11:11:23.491850,31476.000000,19705.000000,31086.000000,32637.000000,1140.000000,795.000000
